TIME,COUNTRY,TAX,CURRENCY,VALUE
2017S2,Denmark,All taxes and levies included,Euro,0.3010
2017S2,Denmark,All taxes and levies included,Purchasing Power Standard,0.2238
2017S2,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Euro,0.1383
2017S2,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Purchasing Power Standard,0.1275
2017S2,Germany (until 1990 former territory of the FRG),All taxes and levies included,Euro,0.3048
2017S2,Germany (until 1990 former territory of the FRG),All taxes and levies included,Purchasing Power Standard,0.2810
2017S2,Estonia,Excluding taxes and levies,Euro,0.0950
2017S2,Estonia,Excluding taxes and levies,Purchasing Power Standard,0.1220
2017S2,Estonia,All taxes and levies included,Euro,0.1319
2017S2,Estonia,All taxes and levies included,Purchasing Power Standard,0.1693
2017S2,Ireland,Excluding taxes and levies,Euro,0.1865
2017S2,Ireland,Excluding taxes and levies,Purchasing Power Standard,0.1612
2017S2,Ireland,All taxes and levies included,Euro,0.2355
2017S2,Ireland,All taxes and levies included,Purchasing Power Standard,0.2036
2017S2,Greece,Excluding taxes and levies,Euro,0.1090
2017S2,Greece,Excluding taxes and levies,Purchasing Power Standard,0.1302
2017S2,Greece,All taxes and levies included,Euro,0.1620
2017S2,Greece,All taxes and levies included,Purchasing Power Standard,0.1935
2017S2,Spain,Excluding taxes and levies,Euro,0.1712
2017S2,Spain,Excluding taxes and levies,Purchasing Power Standard,0.1864
2017S2,Spain,All taxes and levies included,Euro,0.2177
2017S2,Spain,All taxes and levies included,Purchasing Power Standard,0.2370
2017S2,France,Excluding taxes and levies,Euro,0.1132
2017S2,France,Excluding taxes and levies,Purchasing Power Standard,0.1009
2017S2,France,All taxes and levies included,Euro,0.1756
2017S2,France,All taxes and levies included,Purchasing Power Standard,0.1566
2017S2,Croatia,Excluding taxes and levies,Euro,0.1012
2017S2,Croatia,Excluding taxes and levies,Purchasing Power Standard,0.1563
2017S2,Croatia,All taxes and levies included,Euro,0.1236
2017S2,Croatia,All taxes and levies included,Purchasing Power Standard,0.1910
2017S2,Italy,Excluding taxes and levies,Euro,0.1326
2017S2,Italy,Excluding taxes and levies,Purchasing Power Standard,0.1320
2017S2,Italy,All taxes and levies included,Euro,0.2080
2017S2,Italy,All taxes and levies included,Purchasing Power Standard,0.2070
2017S2,Cyprus,Excluding taxes and levies,Euro,0.1420
2017S2,Cyprus,Excluding taxes and levies,Purchasing Power Standard,0.1592
2017S2,Cyprus,All taxes and levies included,Euro,0.1826
2017S2,Cyprus,All taxes and levies included,Purchasing Power Standard,0.2047
2017S2,Latvia,Excluding taxes and levies,Euro,0.1039
2017S2,Latvia,Excluding taxes and levies,Purchasing Power Standard,0.1472
2017S2,Latvia,All taxes and levies included,Euro,0.1582
2017S2,Latvia,All taxes and levies included,Purchasing Power Standard,0.2242
2017S2,Lithuania,Excluding taxes and levies,Euro,0.0777
2017S2,Lithuania,Excluding taxes and levies,Purchasing Power Standard,0.1205
2017S2,Lithuania,All taxes and levies included,Euro,0.1107
2017S2,Lithuania,All taxes and levies included,Purchasing Power Standard,0.1717
2017S2,Luxembourg,Excluding taxes and levies,Euro,0.1170
2017S2,Luxembourg,Excluding taxes and levies,Purchasing Power Standard,0.0947
2017S2,Luxembourg,All taxes and levies included,Euro,0.1618
2017S2,Luxembourg,All taxes and levies included,Purchasing Power Standard,0.1310
2017S2,Hungary,Excluding taxes and levies,Euro,0.0893
2017S2,Hungary,Excluding taxes and levies,Purchasing Power Standard,0.1392
2017S2,Hungary,All taxes and levies included,Euro,0.1134
2017S2,Hungary,All taxes and levies included,Purchasing Power Standard,0.1768
2017S2,Malta,Excluding taxes and levies,Euro,0.1221
2017S2,Malta,Excluding taxes and levies,Purchasing Power Standard,0.1468
2017S2,Malta,All taxes and levies included,Euro,0.1298
2017S2,Malta,All taxes and levies included,Purchasing Power Standard,0.1561
2017S2,Netherlands,Excluding taxes and levies,Euro,0.1152
2017S2,Netherlands,Excluding taxes and levies,Purchasing Power Standard,0.1011
2017S2,Netherlands,All taxes and levies included,Euro,0.1556
2017S2,Netherlands,All taxes and levies included,Purchasing Power Standard,0.1366
2017S2,Austria,Excluding taxes and levies,Euro,0.1218
2017S2,Austria,Excluding taxes and levies,Purchasing Power Standard,0.1079
2017S2,Austria,All taxes and levies included,Euro,0.1978
2017S2,Austria,All taxes and levies included,Purchasing Power Standard,0.1753
2017S2,Poland,Excluding taxes and levies,Euro,0.0950
2017S2,Poland,Excluding taxes and levies,Purchasing Power Standard,0.1589
2017S2,Poland,All taxes and levies included,Euro,0.1451
2017S2,Poland,All taxes and levies included,Purchasing Power Standard,0.2427
2017S2,Portugal,Excluding taxes and levies,Euro,0.1080
2017S2,Portugal,Excluding taxes and levies,Purchasing Power Standard,0.1288
2017S2,Portugal,All taxes and levies included,Euro,0.2230
2017S2,Portugal,All taxes and levies included,Purchasing Power Standard,0.2660
2017S2,Romania,Excluding taxes and levies,Euro,0.0945
2017S2,Romania,Excluding taxes and levies,Purchasing Power Standard,0.1851
2017S2,Romania,All taxes and levies included,Euro,0.1289
2017S2,Romania,All taxes and levies included,Purchasing Power Standard,0.2523
2017S2,Slovenia,Excluding taxes and levies,Euro,0.1105
2017S2,Slovenia,Excluding taxes and levies,Purchasing Power Standard,0.1331
2017S2,Slovenia,All taxes and levies included,Euro,0.1613
2017S2,Slovenia,All taxes and levies included,Purchasing Power Standard,0.1943
2017S2,Slovakia,Excluding taxes and levies,Euro,0.0838
2017S2,Slovakia,Excluding taxes and levies,Purchasing Power Standard,0.1114
2017S2,Slovakia,All taxes and levies included,Euro,0.1442
2017S2,Slovakia,All taxes and levies included,Purchasing Power Standard,0.1917
2017S2,Finland,Excluding taxes and levies,Euro,0.1064
2017S2,Finland,Excluding taxes and levies,Purchasing Power Standard,0.0856
2017S2,Finland,All taxes and levies included,Euro,0.1599
2017S2,Finland,All taxes and levies included,Purchasing Power Standard,0.1287
2017S2,Sweden,Excluding taxes and levies,Euro,0.1305
2017S2,Sweden,Excluding taxes and levies,Purchasing Power Standard,0.0980
2017S2,Sweden,All taxes and levies included,Euro,0.1993
2017S2,Sweden,All taxes and levies included,Purchasing Power Standard,0.1496
2017S2,Iceland,Excluding taxes and levies,Euro,0.1200
2017S2,Iceland,Excluding taxes and levies,Purchasing Power Standard,0.0767
2017S2,Iceland,All taxes and levies included,Euro,0.1518
2017S2,Iceland,All taxes and levies included,Purchasing Power Standard,0.0971
2017S2,Liechtenstein,Excluding taxes and levies,Euro,0.1367
2017S2,Liechtenstein,Excluding taxes and levies,Purchasing Power Standard,0
2017S2,Liechtenstein,All taxes and levies included,Euro,0.1618
2017S2,Liechtenstein,All taxes and levies included,Purchasing Power Standard,0
2017S2,Norway,Excluding taxes and levies,Euro,0.1137
2017S2,Norway,Excluding taxes and levies,Purchasing Power Standard,0.0771
2017S2,Norway,All taxes and levies included,Euro,0.1605
2017S2,Norway,All taxes and levies included,Purchasing Power Standard,0.1088
2017S2,United Kingdom,Excluding taxes and levies,Euro,0.1344
2017S2,United Kingdom,Excluding taxes and levies,Purchasing Power Standard,0.1204
2017S2,United Kingdom,All taxes and levies included,Euro,0.1856
2017S2,United Kingdom,All taxes and levies included,Purchasing Power Standard,0.1662
2017S2,Montenegro,Excluding taxes and levies,Euro,0.0806
2017S2,Montenegro,Excluding taxes and levies,Purchasing Power Standard,0.1616
2017S2,Montenegro,All taxes and levies included,Euro,0.1003
2017S2,Montenegro,All taxes and levies included,Purchasing Power Standard,0.2011
2017S2,North Macedonia,Excluding taxes and levies,Euro,0.0687
2017S2,North Macedonia,Excluding taxes and levies,Purchasing Power Standard,0.1531
2017S2,North Macedonia,All taxes and levies included,Euro,0.0811
2017S2,North Macedonia,All taxes and levies included,Purchasing Power Standard,0.1806
2017S2,Albania,Excluding taxes and levies,Euro,0.0713
2017S2,Albania,Excluding taxes and levies,Purchasing Power Standard,0.1537
2017S2,Albania,All taxes and levies included,Euro,0.0856
2017S2,Albania,All taxes and levies included,Purchasing Power Standard,0.1844
2017S2,Serbia,Excluding taxes and levies,Euro,0.0532
2017S2,Serbia,Excluding taxes and levies,Purchasing Power Standard,0.1069
2017S2,Serbia,All taxes and levies included,Euro,0.0695
2017S2,Serbia,All taxes and levies included,Purchasing Power Standard,0.1397
2017S2,Turkey,Excluding taxes and levies,Euro,0.0773
2017S2,Turkey,Excluding taxes and levies,Purchasing Power Standard,0.1650
2017S2,Turkey,All taxes and levies included,Euro,0.0959
2017S2,Turkey,All taxes and levies included,Purchasing Power Standard,0.2048
2017S2,Bosnia and Herzegovina,Excluding taxes and levies,Euro,0.0724
2017S2,Bosnia and Herzegovina,Excluding taxes and levies,Purchasing Power Standard,0.1429
2017S2,Bosnia and Herzegovina,All taxes and levies included,Euro,0.0864
2017S2,Bosnia and Herzegovina,All taxes and levies included,Purchasing Power Standard,0.1705
2017S2,Kosovo (under United Nations Security Council Resolution 1244/99),Excluding taxes and levies,Euro,0.0588
2017S2,Kosovo (under United Nations Security Council Resolution 1244/99),Excluding taxes and levies,Purchasing Power Standard,0
2017S2,Kosovo (under United Nations Security Council Resolution 1244/99),All taxes and levies included,Euro,0.0654
2017S2,Kosovo (under United Nations Security Council Resolution 1244/99),All taxes and levies included,Purchasing Power Standard,0
2017S2,Moldova,Excluding taxes and levies,Euro,0.1013
2017S2,Moldova,Excluding taxes and levies,Purchasing Power Standard,0
2017S2,Moldova,All taxes and levies included,Euro,0.1013
2017S2,Moldova,All taxes and levies included,Purchasing Power Standard,0
2017S2,Ukraine,Excluding taxes and levies,Euro,0.0318
2017S2,Ukraine,Excluding taxes and levies,Purchasing Power Standard,0
2017S2,Ukraine,All taxes and levies included,Euro,0.0383
2017S2,Ukraine,All taxes and levies included,Purchasing Power Standard,0
2017S2,Georgia,Excluding taxes and levies,Euro,0
2017S2,Georgia,Excluding taxes and levies,Purchasing Power Standard,0
2017S2,Georgia,All taxes and levies included,Euro,0
2017S2,Georgia,All taxes and levies included,Purchasing Power Standard,0
2018S1,Belgium,Excluding taxes and levies,Euro,0.1872
2018S1,Belgium,Excluding taxes and levies,Purchasing Power Standard,0.1659
2018S1,Belgium,All taxes and levies included,Euro,0.2824
2018S1,Belgium,All taxes and levies included,Purchasing Power Standard,0.2503
2018S1,Bulgaria,Excluding taxes and levies,Euro,0.0816
2018S1,Bulgaria,Excluding taxes and levies,Purchasing Power Standard,0.1586
2018S1,Bulgaria,All taxes and levies included,Euro,0.0979
2018S1,Bulgaria,All taxes and levies included,Purchasing Power Standard,0.1903
2018S1,Czechia,Excluding taxes and levies,Euro,0.1286
2018S1,Czechia,Excluding taxes and levies,Purchasing Power Standard,0.1797
2018S1,Czechia,All taxes and levies included,Euro,0.1573
2018S1,Czechia,All taxes and levies included,Purchasing Power Standard,0.2198
2018S1,Denmark,Excluding taxes and levies,Euro,0.1011
2018S1,Denmark,Excluding taxes and levies,Purchasing Power Standard,0.0754
2018S1,Denmark,All taxes and levies included,Euro,0.3126
2018S1,Denmark,All taxes and levies included,Purchasing Power Standard,0.2332
2018S1,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Euro,0.1379
2018S1,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Purchasing Power Standard,0.1269
2018S1,Germany (until 1990 former territory of the FRG),All taxes and levies included,Euro,0.2987
2018S1,Germany (until 1990 former territory of the FRG),All taxes and levies included,Purchasing Power Standard,0.2749
2018S1,Estonia,Excluding taxes and levies,Euro,0.0989
2018S1,Estonia,Excluding taxes and levies,Purchasing Power Standard,0.1241
2018S1,Estonia,All taxes and levies included,Euro,0.1348
2018S1,Estonia,All taxes and levies included,Purchasing Power Standard,0.1692
2018S1,Ireland,Excluding taxes and levies,Euro,0.1846
2018S1,Ireland,Excluding taxes and levies,Purchasing Power Standard,0.1582
2018S1,Ireland,All taxes and levies included,Euro,0.2369
2018S1,Ireland,All taxes and levies included,Purchasing Power Standard,0.2030
2018S1,Greece,Excluding taxes and levies,Euro,0.1132
2018S1,Greece,Excluding taxes and levies,Purchasing Power Standard,0.1360
2018S1,Greece,All taxes and levies included,Euro,0.1672
2018S1,Greece,All taxes and levies included,Purchasing Power Standard,0.2009
2018S1,Spain,Excluding taxes and levies,Euro,0.1873
2018S1,Spain,Excluding taxes and levies,Purchasing Power Standard,0.2010
2018S1,Spain,All taxes and levies included,Euro,0.2383
2018S1,Spain,All taxes and levies included,Purchasing Power Standard,0.2557
2018S1,France,Excluding taxes and levies,Euro,0.1134
2018S1,France,Excluding taxes and levies,Purchasing Power Standard,0.1018
2018S1,France,All taxes and levies included,Euro,0.1748
2018S1,France,All taxes and levies included,Purchasing Power Standard,0.1569
2018S1,Croatia,Excluding taxes and levies,Euro,0.1020
2018S1,Croatia,Excluding taxes and levies,Purchasing Power Standard,0.1554
2018S1,Croatia,All taxes and levies included,Euro,0.1311
2018S1,Croatia,All taxes and levies included,Purchasing Power Standard,0.1997
2018S1,Italy,Excluding taxes and levies,Euro,0.1285
2018S1,Italy,Excluding taxes and levies,Purchasing Power Standard,0.1281
2018S1,Italy,All taxes and levies included,Euro,0.2067
2018S1,Italy,All taxes and levies included,Purchasing Power Standard,0.2061
2018S1,Cyprus,Excluding taxes and levies,Euro,0.1445
2018S1,Cyprus,Excluding taxes and levies,Purchasing Power Standard,0.1622
2018S1,Cyprus,All taxes and levies included,Euro,0.1893
2018S1,Cyprus,All taxes and levies included,Purchasing Power Standard,0.2125
2018S1,Latvia,Excluding taxes and levies,Euro,0.1035
2018S1,Latvia,Excluding taxes and levies,Purchasing Power Standard,0.1429
2018S1,Latvia,All taxes and levies included,Euro,0.1531
2018S1,Latvia,All taxes and levies included,Purchasing Power Standard,0.2114
2018S1,Lithuania,Excluding taxes and levies,Euro,0.0771
2018S1,Lithuania,Excluding taxes and levies,Purchasing Power Standard,0.1170
2018S1,Lithuania,All taxes and levies included,Euro,0.1097
2018S1,Lithuania,All taxes and levies included,Purchasing Power Standard,0.1665
2018S1,Luxembourg,Excluding taxes and levies,Euro,0.1283
2018S1,Luxembourg,Excluding taxes and levies,Purchasing Power Standard,0.1027
2018S1,Luxembourg,All taxes and levies included,Euro,0.1671
2018S1,Luxembourg,All taxes and levies included,Purchasing Power Standard,0.1338
2018S1,Hungary,Excluding taxes and levies,Euro,0.0885
2018S1,Hungary,Excluding taxes and levies,Purchasing Power Standard,0.1352
2018S1,Hungary,All taxes and levies included,Euro,0.1123
2018S1,Hungary,All taxes and levies included,Purchasing Power Standard,0.1717
2018S1,Malta,Excluding taxes and levies,Euro,0.1209
2018S1,Malta,Excluding taxes and levies,Purchasing Power Standard,0.1431
2018S1,Malta,All taxes and levies included,Euro,0.1285
2018S1,Malta,All taxes and levies included,Purchasing Power Standard,0.1520
2018S1,Netherlands,Excluding taxes and levies,Euro,0.1187
2018S1,Netherlands,Excluding taxes and levies,Purchasing Power Standard,0.1037
2018S1,Netherlands,All taxes and levies included,Euro,0.1706
2018S1,Netherlands,All taxes and levies included,Purchasing Power Standard,0.1491
2018S1,Austria,Excluding taxes and levies,Euro,0.1232
2018S1,Austria,Excluding taxes and levies,Purchasing Power Standard,0.1093
2018S1,Austria,All taxes and levies included,Euro,0.1966
2018S1,Austria,All taxes and levies included,Purchasing Power Standard,0.1745
2018S1,Poland,Excluding taxes and levies,Euro,0.0906
2018S1,Poland,Excluding taxes and levies,Purchasing Power Standard,0.1484
2018S1,Poland,All taxes and levies included,Euro,0.1410
2018S1,Poland,All taxes and levies included,Purchasing Power Standard,0.2309
2018S1,Portugal,Excluding taxes and levies,Euro,0.1007
2018S1,Portugal,Excluding taxes and levies,Purchasing Power Standard,0.1195
2018S1,Portugal,All taxes and levies included,Euro,0.2246
2018S1,Portugal,All taxes and levies included,Purchasing Power Standard,0.2666
2018S1,Romania,Excluding taxes and levies,Euro,0.0990
2018S1,Romania,Excluding taxes and levies,Purchasing Power Standard,0.1870
2018S1,Romania,All taxes and levies included,Euro,0.1333
2018S1,Romania,All taxes and levies included,Purchasing Power Standard,0.2518
2018S1,Slovenia,Excluding taxes and levies,Euro,0.1108
2018S1,Slovenia,Excluding taxes and levies,Purchasing Power Standard,0.1322
2018S1,Slovenia,All taxes and levies included,Euro,0.1613
2018S1,Slovenia,All taxes and levies included,Purchasing Power Standard,0.1924
2018S1,Slovakia,Excluding taxes and levies,Euro,0.0942
2018S1,Slovakia,Excluding taxes and levies,Purchasing Power Standard,0.1227
2018S1,Slovakia,All taxes and levies included,Euro,0.1566
2018S1,Slovakia,All taxes and levies included,Purchasing Power Standard,0.2039
2018S1,Finland,Excluding taxes and levies,Euro,0.1074
2018S1,Finland,Excluding taxes and levies,Purchasing Power Standard,0.0867
2018S1,Finland,All taxes and levies included,Euro,0.1612
2018S1,Finland,All taxes and levies included,Purchasing Power Standard,0.1301
2018S1,Sweden,Excluding taxes and levies,Euro,0.1202
2018S1,Sweden,Excluding taxes and levies,Purchasing Power Standard,0.0934
2018S1,Sweden,All taxes and levies included,Euro,0.1891
2018S1,Sweden,All taxes and levies included,Purchasing Power Standard,0.1469
2018S1,Iceland,Excluding taxes and levies,Euro,0.1222
2018S1,Iceland,Excluding taxes and levies,Purchasing Power Standard,0.0773
2018S1,Iceland,All taxes and levies included,Euro,0.1545
2018S1,Iceland,All taxes and levies included,Purchasing Power Standard,0.0977
2018S1,Liechtenstein,Excluding taxes and levies,Euro,0.1651
2018S1,Liechtenstein,Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Liechtenstein,All taxes and levies included,Euro,0.1916
2018S1,Liechtenstein,All taxes and levies included,Purchasing Power Standard,0
2018S1,Norway,Excluding taxes and levies,Euro,0.1254
2018S1,Norway,Excluding taxes and levies,Purchasing Power Standard,0.0840
2018S1,Norway,All taxes and levies included,Euro,0.1751
2018S1,Norway,All taxes and levies included,Purchasing Power Standard,0.1173
2018S1,United Kingdom,Excluding taxes and levies,Euro,0.1347
2018S1,United Kingdom,Excluding taxes and levies,Purchasing Power Standard,0.1175
2018S1,United Kingdom,All taxes and levies included,Euro,0.1887
2018S1,United Kingdom,All taxes and levies included,Purchasing Power Standard,0.1647
2018S1,Montenegro,Excluding taxes and levies,Euro,0.0828
2018S1,Montenegro,Excluding taxes and levies,Purchasing Power Standard,0.1619
2018S1,Montenegro,All taxes and levies included,Euro,0.1024
2018S1,Montenegro,All taxes and levies included,Purchasing Power Standard,0.2003
2018S1,North Macedonia,Excluding taxes and levies,Euro,0.0662
2018S1,North Macedonia,Excluding taxes and levies,Purchasing Power Standard,0.1451
2018S1,North Macedonia,All taxes and levies included,Euro,0.0781
2018S1,North Macedonia,All taxes and levies included,Purchasing Power Standard,0.1713
2018S1,Albania,Excluding taxes and levies,Euro,0
2018S1,Albania,Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Albania,All taxes and levies included,Euro,0
2018S1,Albania,All taxes and levies included,Purchasing Power Standard,0
2018S1,Serbia,Excluding taxes and levies,Euro,0.0539
2018S1,Serbia,Excluding taxes and levies,Purchasing Power Standard,0.1056
2018S1,Serbia,All taxes and levies included,Euro,0.0705
2018S1,Serbia,All taxes and levies included,Purchasing Power Standard,0.1380
2018S1,Turkey,Excluding taxes and levies,Euro,0.0727
2018S1,Turkey,Excluding taxes and levies,Purchasing Power Standard,0.1496
2018S1,Turkey,All taxes and levies included,Euro,0.0904
2018S1,Turkey,All taxes and levies included,Purchasing Power Standard,0.1860
2018S1,Bosnia and Herzegovina,Excluding taxes and levies,Euro,0.0722
2018S1,Bosnia and Herzegovina,Excluding taxes and levies,Purchasing Power Standard,0.1420
2018S1,Bosnia and Herzegovina,All taxes and levies included,Euro,0.0864
2018S1,Bosnia and Herzegovina,All taxes and levies included,Purchasing Power Standard,0.1698
2018S1,Kosovo (under United Nations Security Council Resolution 1244/99),Excluding taxes and levies,Euro,0.0569
2018S1,Kosovo (under United Nations Security Council Resolution 1244/99),Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Kosovo (under United Nations Security Council Resolution 1244/99),All taxes and levies included,Euro,0.0633
2018S1,Kosovo (under United Nations Security Council Resolution 1244/99),All taxes and levies included,Purchasing Power Standard,0
2018S1,Moldova,Excluding taxes and levies,Euro,0.1020
2018S1,Moldova,Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Moldova,All taxes and levies included,Euro,0.1020
2018S1,Moldova,All taxes and levies included,Purchasing Power Standard,0
2018S1,Ukraine,Excluding taxes and levies,Euro,0.0342
2018S1,Ukraine,Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Ukraine,All taxes and levies included,Euro,0.0410
2018S1,Ukraine,All taxes and levies included,Purchasing Power Standard,0
2018S1,Georgia,Excluding taxes and levies,Euro,0.0580
2018S1,Georgia,Excluding taxes and levies,Purchasing Power Standard,0
2018S1,Georgia,All taxes and levies included,Euro,0.0685
2018S1,Georgia,All taxes and levies included,Purchasing Power Standard,0
2018S2,Belgium,Excluding taxes and levies,Euro,0.1976
2018S2,Belgium,Excluding taxes and levies,Purchasing Power Standard,0.1751
2018S2,Belgium,All taxes and levies included,Euro,0.2936
2018S2,Belgium,All taxes and levies included,Purchasing Power Standard,0.2602
2018S2,Bulgaria,Excluding taxes and levies,Euro,0.0838
2018S2,Bulgaria,Excluding taxes and levies,Purchasing Power Standard,0.1629
2018S2,Bulgaria,All taxes and levies included,Euro,0.1005
2018S2,Bulgaria,All taxes and levies included,Purchasing Power Standard,0.1954
2018S2,Czechia,Excluding taxes and levies,Euro,0.1299
2018S2,Czechia,Excluding taxes and levies,Purchasing Power Standard,0.1836
2018S2,Czechia,All taxes and levies included,Euro,0.1586
2018S2,Czechia,All taxes and levies included,Purchasing Power Standard,0.2241
2018S2,Denmark,Excluding taxes and levies,Euro,0.1116
2018S2,Denmark,Excluding taxes and levies,Purchasing Power Standard,0.0834
2018S2,Denmark,All taxes and levies included,Euro,0.3123
2018S2,Denmark,All taxes and levies included,Purchasing Power Standard,0.2333
2018S2,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Euro,0.1378
2018S2,Germany (until 1990 former territory of the FRG),Excluding taxes and levies,Purchasing Power Standard,0.1268
2018S2,Germany (until 1990 former territory of the FRG),All taxes and levies included,Euro,0.3000
2018S2,Germany (until 1990 former territory of the FRG),All taxes and levies included,Purchasing Power Standard,0.2761
2018S2,Estonia,Excluding taxes and levies,Euro,0.1048
2018S2,Estonia,Excluding taxes and levies,Purchasing Power Standard,0.1316
2018S2,Estonia,All taxes and levies included,Euro,0.1418
2018S2,Estonia,All taxes and levies included,Purchasing Power Standard,0.1780
2018S2,Ireland,Excluding taxes and levies,Euro,0.2006
2018S2,Ireland,Excluding taxes and levies,Purchasing Power Standard,0.1719
2018S2,Ireland,All taxes and levies included,Euro,0.2539
2018S2,Ireland,All taxes and levies included,Purchasing Power Standard,0.2176
2018S2,Greece,Excluding taxes and levies,Euro,0.1125
2018S2,Greece,Excluding taxes and levies,Purchasing Power Standard,0.1352
2018S2,Greece,All taxes and levies included,Euro,0.1646
2018S2,Greece,All taxes and levies included,Purchasing Power Standard,0.1978
2018S2,Spain,Excluding taxes and levies,Euro,0.1947
2018S2,Spain,Excluding taxes and levies,Purchasing Power Standard,0.2089
2018S2,Spain,All taxes and levies included,Euro,0.2477
2018S2,Spain,All taxes and levies included,Purchasing Power Standard,0.2658
2018S2,France,Excluding taxes and levies,Euro,0.1168
2018S2,France,Excluding taxes and levies,Purchasing Power Standard,0.1048
2018S2,France,All taxes and levies included,Euro,0.1799
2018S2,France,All taxes and levies included,Purchasing Power Standard,0.1615
2018S2,Croatia,Excluding taxes and levies,Euro,0.1028
2018S2,Croatia,Excluding taxes and levies,Purchasing Power Standard,0.1566
2018S2,Croatia,All taxes and levies included,Euro,0.1321
2018S2,Croatia,All taxes and levies included,Purchasing Power Standard,0.2013
2018S2,Italy,Excluding taxes and levies,Euro,0.1416
2018S2,Italy,Excluding taxes and levies,Purchasing Power Standard,0.1412
2018S2,Italy,All taxes and levies included,Euro,0.2161
2018S2,Italy,All taxes and levies included,Purchasing Power Standard,0.2155
2018S2,Cyprus,Excluding taxes and levies,Euro,0.1745
2018S2,Cyprus,Excluding taxes and levies,Purchasing Power Standard,0.1959
2018S2,Cyprus,All taxes and levies included,Euro,0.2183
2018S2,Cyprus,All taxes and levies included,Purchasing Power Standard,0.2451
2018S2,Latvia,Excluding taxes and levies,Euro,0.1041
2018S2,Latvia,Excluding taxes and levies,Purchasing Power Standard,0.1438
2018S2,Latvia,All taxes and levies included,Euro,0.1511
2018S2,Latvia,All taxes and levies included,Purchasing Power Standard,0.2087
2018S2,Lithuania,Excluding taxes and levies,Euro,0.0771
2018S2,Lithuania,Excluding taxes and levies,Purchasing Power Standard,0.1170
2018S2,Lithuania,All taxes and levies included,Euro,0.1097
2018S2,Lithuania,All taxes and levies included,Purchasing Power Standard,0.1665
2018S2,Luxembourg,Excluding taxes and levies,Euro,0.1302
2018S2,Luxembourg,Excluding taxes and levies,Purchasing Power Standard,0.1042
2018S2,Luxembourg,All taxes and levies included,Euro,0.1691
2018S2,Luxembourg,All taxes and levies included,Purchasing Power Standard,0.1354
2018S2,Hungary,Excluding taxes and levies,Euro,0.0880
2018S2,Hungary,Excluding taxes and levies,Purchasing Power Standard,0.1386
2018S2,Hungary,All taxes and levies included,Euro,0.1118
2018S2,Hungary,All taxes and levies included,Purchasing Power Standard,0.1760
2018S2,Malta,Excluding taxes and levies,Euro,0.1230
2018S2,Malta,Excluding taxes and levies,Purchasing Power Standard,0.1455
2018S2,Malta,All taxes and levies included,Euro,0.1307
2018S2,Malta,All taxes and levies included,Purchasing Power Standard,0.1547
2018S2,Netherlands,Excluding taxes and levies,Euro,0.1212
2018S2,Netherlands,Excluding taxes and levies,Purchasing Power Standard,0.1059
2018S2,Netherlands,All taxes and levies included,Euro,0.1718
2018S2,Netherlands,All taxes and levies included,Purchasing Power Standard,0.1502
2018S2,Austria,Excluding taxes and levies,Euro,0.1265
2018S2,Austria,Excluding taxes and levies,Purchasing Power Standard,0.1122
2018S2,Austria,All taxes and levies included,Euro,0.2012
2018S2,Austria,All taxes and levies included,Purchasing Power Standard,0.1785
2018S2,Poland,Excluding taxes and levies,Euro,0.0889
2018S2,Poland,Excluding taxes and levies,Purchasing Power Standard,0.1484
2018S2,Poland,All taxes and levies included,Euro,0.1396
2018S2,Poland,All taxes and levies included,Purchasing Power Standard,0.2331
2018S2,Portugal,Excluding taxes and levies,Euro,0.1028
2018S2,Portugal,Excluding taxes and levies,Purchasing Power Standard,0.1220
2018S2,Portugal,All taxes and levies included,Euro,0.2293
2018S2,Portugal,All taxes and levies included,Purchasing Power Standard,0.2722
2018S2,Romania,Excluding taxes and levies,Euro,0.0964
2018S2,Romania,Excluding taxes and levies,Purchasing Power Standard,0.1819
2018S2,Romania,All taxes and levies included,Euro,0.1317
2018S2,Romania,All taxes and levies included,Purchasing Power Standard,0.2487
2018S2,Slovenia,Excluding taxes and levies,Euro,0.1125
2018S2,Slovenia,Excluding taxes and levies,Purchasing Power Standard,0.1342
2018S2,Slovenia,All taxes and levies included,Euro,0.1638
2018S2,Slovenia,All taxes and levies included,Purchasing Power Standard,0.1954
2018S2,Slovakia,Excluding taxes and levies,Euro,0.0849
2018S2,Slovakia,Excluding taxes and levies,Purchasing Power Standard,0.1105
2018S2,Slovakia,All taxes and levies included,Euro,0.1462
2018S2,Slovakia,All taxes and levies included,Purchasing Power Standard,0.1904
2018S2,Finland,Excluding taxes and levies,Euro,0.1144
2018S2,Finland,Excluding taxes and levies,Purchasing Power Standard,0.0923
2018S2,Finland,All taxes and levies included,Euro,0.1698
2018S2,Finland,All taxes and levies included,Purchasing Power Standard,0.1370
2018S2,Sweden,Excluding taxes and levies,Euro,0.1287
